CustomerID,Recency,Frequency,Monetary,Monetary_log,Frequency_log,Cluster
13658,10,5,2639.17,7.878598588006555,1.791759469228055,1
13659,206,2,1573.2,7.36150248570835,1.0986122886681098,2
13662,86,3,897.76,6.80101603553803,1.3862943611198906,0
13663,179,1,189.47,5.249494701850468,0.6931471805599453,2
13666,60,3,84.65,4.450269224770129,1.3862943611198906,0
13667,149,1,305.02,5.723650459293667,0.6931471805599453,2
13668,3,21,6363.59,8.758505094148523,3.091042453358316,1
13669,51,2,218.55,5.391579997007726,1.0986122886681098,0
13670,75,1,349.7,5.859931157146132,0.6931471805599453,0
13672,301,2,186.39000000000001,5.233192006587575,1.0986122886681098,2
13673,19,2,396.92,5.986250980055095,1.0986122886681098,0
13675,151,2,486.82000000000005,6.189946485351331,1.0986122886681098,0
13678,152,1,232.6,5.453610250954072,0.6931471805599453,2
13680,1,4,3722.42,8.22239787975808,1.6094379124341003,1
13681,18,4,827.83,6.720015067761323,1.6094379124341003,0
13682,187,1,59.5,4.102643365036796,0.6931471805599453,2
13684,286,1,67.23,4.222884350827332,0.6931471805599453,2
13685,3,7,3119.44,8.045729296501372,2.0794415416798357,1
13686,183,1,72.0,4.290459441148391,0.6931471805599453,2
13689,63,1,910.0,6.814542897259958,0.6931471805599453,0
13690,59,1,172.25,5.1547356380700124,0.6931471805599453,0
13692,25,3,1488.32,7.30607491892943,1.3862943611198906,0
13694,4,50,65039.62,11.082767276771584,3.9318256327243257,1
13695,31,15,2504.13,7.826095908379989,2.772588722239781,1
13697,39,1,151.29999999999998,5.025852259901116,0.6931471805599453,0
13699,155,1,308.58000000000004,5.735216540145732,0.6931471805599453,2
13700,26,10,2265.12,7.725824396937778,2.3978952727983707,1
13703,318,1,99.5,4.61015772749913,0.6931471805599453,2
13704,5,9,2308.06,7.744595794291895,2.302585092994046,1
13705,8,3,711.86,6.569285047698251,1.3862943611198906,0
13706,303,1,330.79,5.8045022386644325,0.6931471805599453,2
13707,267,2,806.41,6.693831593776871,1.0986122886681098,2
13708,271,1,296.88,5.696690720842445,0.6931471805599453,2
13709,4,13,6328.05,8.752905424886302,2.6390573296152584,1
13710,32,1,180.48,5.201145454795763,0.6931471805599453,0
13711,219,2,252.06,5.5336266147611175,1.0986122886681098,2
13712,247,1,228.84,5.437383414671034,0.6931471805599453,2
13715,281,5,1079.34,6.985031085389294,1.791759469228055,2
13716,269,1,138.28,4.936486295459933,0.6931471805599453,2
13717,32,6,1445.01,7.276563318324119,1.9459101490553132,1
13718,246,2,306.55,5.728637675654378,1.0986122886681098,2
13719,15,5,1041.68,6.949549600639115,1.791759469228055,1
13720,117,4,799.9,6.685736095329637,1.6094379124341003,0
13721,36,1,524.14,6.263664893709055,0.6931471805599453,0
13722,132,3,2375.41,7.773346224518516,1.3862943611198906,1
13723,217,1,199.85000000000002,5.302558360805292,0.6931471805599453,2
13725,50,8,1980.56,7.5916396922628975,2.1972245773362196,1
13726,39,2,1079.6599999999999,6.985327244577021,1.0986122886681098,0
13727,29,2,333.48,5.81257708704831,1.0986122886681098,0
13728,37,6,1016.14,6.924750046357999,1.9459101490553132,1
13730,136,2,752.6,6.624861723262153,1.0986122886681098,0
13731,219,2,610.59,6.416062123365316,1.0986122886681098,2
13732,28,1,491.86,6.200225158054739,0.6931471805599453,0
13735,25,4,2885.2400000000002,7.967709895959368,1.6094379124341003,1
13736,5,2,731.9,6.597009266931805,1.0986122886681098,0
13737,200,1,339.59999999999997,5.830708768228588,0.6931471805599453,2
13739,18,1,216.9,5.384036241950574,0.6931471805599453,0
13740,241,1,350.75,5.862920695994498,0.6931471805599453,2
13741,72,3,668.4300000000001,6.50642660402637,1.3862943611198906,0
13742,17,12,3131.02,8.049433442786347,2.5649493574615367,1
13743,3,7,1341.6,7.2023633115046515,2.0794415416798357,1
13744,95,2,1156.36,7.053896828321335,1.0986122886681098,0
13745,162,1,300.04,5.707243146285182,0.6931471805599453,2
13747,374,1,79.6,4.389498649512583,0.6931471805599453,2
13748,96,5,948.25,6.855672199111912,1.791759469228055,1
13750,54,5,1647.26,7.407475465015805,1.791759469228055,1
13751,288,1,296.25,5.694573535570891,0.6931471805599453,2
13752,124,6,1186.28,7.0794202555875625,1.9459101490553132,1
13753,288,1,741.26,6.609699586102796,0.6931471805599453,2
13754,152,2,282.59999999999997,5.647564794657972,1.0986122886681098,0
13755,4,9,2161.35,7.67895087223838,2.302585092994046,1
13756,2,14,5189.52,8.55458916381921,2.70805020110221,1
13758,12,7,3190.55,8.068261971187837,2.0794415416798357,1
13759,33,2,659.4100000000001,6.492860854269306,1.0986122886681098,0
13760,54,2,286.79,5.662231047497966,1.0986122886681098,0
13761,50,2,1070.65,6.976954795783142,1.0986122886681098,0
13762,219,1,306.72,5.729190278590734,0.6931471805599453,2
13763,63,1,1714.96,7.447727969752915,0.6931471805599453,0
13764,71,3,1521.76,7.328279756761194,1.3862943611198906,0
13767,2,37,17220.36,9.753905752795765,3.6375861597263857,1
13769,2,10,2796.51,7.936485014799888,2.3978952727983707,1
13771,64,4,2634.45,7.876809224383177,1.6094379124341003,1
13772,34,3,1132.13,7.032738994075221,1.3862943611198906,0
13774,82,1,345.0,5.846438775057725,0.6931471805599453,0
13777,1,33,25977.16,10.165011464005927,3.5263605246161616,1
13778,103,1,178.7,5.191288793789513,0.6931471805599453,0
13780,7,2,360.01,5.888905658780245,1.0986122886681098,0
13781,251,1,127.84,4.858571324462998,0.6931471805599453,2
13782,13,6,912.0,6.816735880594968,1.9459101490553132,1
13784,10,11,2462.79,7.809456093748633,2.4849066497880004,1
13786,367,1,230.39999999999998,5.444147814759576,0.6931471805599453,2
13787,76,2,309.04,5.736701321413311,1.0986122886681098,0
13790,4,1,348.8,5.857361562584502,0.6931471805599453,0
13791,128,2,1516.0,7.324489979348532,1.0986122886681098,0
13792,66,2,195.55,5.280916851867869,1.0986122886681098,0
13798,1,57,37153.85,10.522849593441716,4.060443010546419,1
13799,117,2,688.86,6.5364886784538845,1.0986122886681098,0
13800,310,1,558.32,6.32672176017265,0.6931471805599453,2
13801,67,1,324.8,5.786283696167945,0.6931471805599453,0
13802,139,3,4599.42,8.433902882657025,1.3862943611198906,1
13803,255,1,277.07,5.627872880555851,0.6931471805599453,2
13804,31,7,2635.79,7.8773175472322325,2.0794415416798357,1
13805,52,2,924.6,6.830442175879467,1.0986122886681098,0
13806,64,1,256.38,5.550553592065519,0.6931471805599453,0
13807,367,1,112.6,4.732683506287051,0.6931471805599453,2
13808,6,5,1747.66,7.466605059322925,1.791759469228055,1
13809,305,1,155.05,5.0501764687167885,0.6931471805599453,2
13810,29,3,1499.01,7.313227053734746,1.3862943611198906,0
13811,184,3,814.5,6.703801422061068,1.3862943611198906,2
13812,42,3,539.0,6.29156913955832,1.3862943611198906,0
13813,40,4,1366.8600000000001,7.221002753764198,1.6094379124341003,1
13814,92,2,1579.12,7.365256072504094,1.0986122886681098,0
13815,22,4,4027.36,8.301114624224146,1.6094379124341003,1
13816,24,2,571.6700000000001,6.3503096345809205,1.0986122886681098,0
13817,29,2,382.98,5.950590467898009,1.0986122886681098,0
13819,302,3,1140.35,7.039967051290641,1.3862943611198906,2
13821,145,2,385.64,5.957494027536828,1.0986122886681098,0
13822,6,2,632.0,6.450470422144176,1.0986122886681098,0
13823,19,2,957.66,6.865536476045727,1.0986122886681098,0
13824,33,5,1698.94,7.438348235303808,1.791759469228055,1
13826,176,1,189.5,5.249652194566756,0.6931471805599453,2
13827,58,3,412.05,6.023568651008515,1.3862943611198906,0
13828,22,1,209.49,5.349438146055751,0.6931471805599453,0
13831,16,6,2202.99,7.69802463305743,1.9459101490553132,1
13832,19,1,52.199999999999996,3.9740583963475986,0.6931471805599453,0
13833,159,1,384.8,5.955319100471629,0.6931471805599453,2
13835,25,4,834.57,6.728114126692287,1.6094379124341003,0
13837,212,2,271.24,5.606684030192651,1.0986122886681098,2
13838,6,4,691.73,6.540640312882445,1.6094379124341003,0
13841,253,1,85.0,4.454347296253507,0.6931471805599453,2
13842,59,9,3385.62,8.127587652841866,2.302585092994046,1
13844,11,1,361.62,5.893355453997663,0.6931471805599453,0
13845,65,1,312.98,5.749329289612172,0.6931471805599453,0
13846,25,3,865.0600000000001,6.763954190227071,1.3862943611198906,0
13848,92,3,1255.0,7.135687347028144,1.3862943611198906,0
13849,52,2,1537.95,7.338855644682132,1.0986122886681098,0
13850,129,1,1595.48,7.375556484672672,0.6931471805599453,0
13851,96,3,2651.46,7.883242790261331,1.3862943611198906,1
13853,57,1,1090.14,6.994978300240205,0.6931471805599453,0
13854,9,25,8109.5199999999995,9.000917263426343,3.258096538021482,1
13856,169,3,388.5,5.964863865310803,1.3862943611198906,2
13858,57,1,216.17,5.38068045697316,0.6931471805599453,0
13859,326,1,201.16,5.309059463079938,0.6931471805599453,2
13860,1,5,1245.9,7.1284157500025405,1.791759469228055,1
13862,18,8,2209.36,7.700910677173299,2.1972245773362196,1
13863,248,1,305.78,5.726130878319963,0.6931471805599453,2
13865,58,4,501.56,6.219715035790337,1.6094379124341003,0
13866,74,1,145.67000000000002,4.988185165258664,0.6931471805599453,0
13867,31,3,1015.29,6.923914020481024,1.3862943611198906,0
13868,7,2,3192.54,8.068885298365506,1.0986122886681098,1
13869,123,4,3104.95,8.04107490570398,1.6094379124341003,1
13870,2,8,2770.94,7.927302715053892,2.1972245773362196,1
13871,23,13,6403.25,8.764717111455825,2.6390573296152584,1
13873,120,3,389.6,5.967684018442578,1.3862943611198906,0
13874,358,1,540.45,6.294250726074389,0.6931471805599453,2
13875,54,5,1786.79,7.488735499171278,1.791759469228055,1
13876,64,1,122.7,4.8178592793984425,0.6931471805599453,0
13877,86,1,117.24,4.772716457199891,0.6931471805599453,0
13878,55,1,1281.53,7.156589968584206,0.6931471805599453,0
13880,21,13,3219.77,8.077375740386112,2.6390573296152584,1
13881,4,20,17159.52,9.75036667561313,3.044522437723423,1
13882,3,5,1191.13,7.083496902081326,1.791759469228055,1
13883,11,5,2674.48,7.891884082485146,1.791759469228055,1
13884,7,5,787.6,6.670259221443527,1.791759469228055,1
13885,189,2,506.8,6.230087669270578,1.0986122886681098,2
13886,71,1,243.56,5.499460677582579,0.6931471805599453,0
13887,204,1,349.55,5.859503349652977,0.6931471805599453,2
13888,120,2,605.63,6.407919050015748,1.0986122886681098,0
13889,93,1,416.90000000000003,6.03524216945387,0.6931471805599453,0
13890,1,10,1883.8100000000002,7.54158229904591,2.3978952727983707,1
13892,27,4,632.97,6.4520016347056774,1.6094379124341003,0
13893,298,1,821.1,6.711862042158088,0.6931471805599453,2
13894,24,3,564.62,6.337922474636114,1.3862943611198906,0
13895,28,4,2593.07,7.860983349863101,1.6094379124341003,1
13897,50,1,311.16,5.743515876874802,0.6931471805599453,0
13898,326,1,155.93,5.055799846050629,0.6931471805599453,2
13899,16,2,388.52,5.9649152118744455,1.0986122886681098,0
13900,183,3,740.95,6.609281855452135,1.3862943611198906,2
13901,72,5,2867.2,7.961439934295112,1.791759469228055,1
13904,37,2,332.64,5.810062567373411,1.0986122886681098,0
13908,80,4,2369.55,7.770877274716226,1.6094379124341003,1
13911,57,9,2580.91,7.856284714098846,2.302585092994046,1
13914,12,2,626.45,6.441663986556317,1.0986122886681098,0
13917,50,2,272.04,5.609618304598452,1.0986122886681098,0
13918,50,2,1212.8400000000001,7.101544167216986,1.0986122886681098,0
13919,59,2,384.81,5.955345020301596,1.0986122886681098,0
13922,352,1,172.25,5.1547356380700124,0.6931471805599453,2
13923,54,1,351.13,5.864000425598742,0.6931471805599453,0
13924,2,6,1838.8500000000001,7.517439325540823,1.9459101490553132,1
13925,93,4,678.25,6.520989248306457,1.6094379124341003,0
13926,23,1,223.85000000000002,5.415433513216716,0.6931471805599453,0
13927,75,1,348.99,5.857904582646717,0.6931471805599453,0
13928,11,4,464.57,6.143262461351643,1.6094379124341003,0
13929,169,2,842.65,6.737737716644347,1.0986122886681098,0
13930,58,2,337.34,5.824051307047146,1.0986122886681098,0
13931,96,2,1237.53,7.121680471486267,1.0986122886681098,0
13932,295,1,307.4,5.731397641689174,0.6931471805599453,2
13933,109,2,608.7900000000001,6.413114635600407,1.0986122886681098,0
13934,264,1,922.1,6.8277375709961055,0.6931471805599453,2
13936,180,1,376.58,5.933782466766897,0.6931471805599453,2
13937,169,1,158.85,5.074235875505851,0.6931471805599453,2
13938,35,1,71.66,4.2857910267930555,0.6931471805599453,0
13939,23,3,568.55,6.344846575345921,1.3862943611198906,0
13940,17,4,839.14,6.73356854461668,1.6094379124341003,0
13941,22,5,5112.96,8.539729334154528,1.791759469228055,1
13946,79,3,561.5699999999999,6.332515570780452,1.3862943611198906,0
13947,65,1,90.6,4.517431271680085,0.6931471805599453,0
13948,361,1,102.0,4.634728988229636,0.6931471805599453,2
13949,3,6,2427.32,7.794954939211736,1.9459101490553132,1
13950,11,4,745.06,6.61480602592395,1.6094379124341003,0
13951,176,3,674.45,6.5153791354156905,1.3862943611198906,0
13952,218,2,3251.071,8.087047303147697,1.0986122886681098,2
13953,7,7,3515.68,8.16527264169811,2.0794415416798357,1
13954,2,2,439.92,6.088863453095115,1.0986122886681098,0
13955,154,2,322.96,5.780620051380789,1.0986122886681098,0
13956,5,5,1026.42,6.934806084458451,1.791759469228055,1
13959,79,3,598.2,6.3955954322030095,1.3862943611198906,0
13960,21,2,230.22,5.443369638247176,1.0986122886681098,0
13962,22,2,169.55,5.139028508864655,1.0986122886681098,0
13963,308,4,664.54,6.500598741212994,1.6094379124341003,2
13967,146,1,80.7,4.403054001865957,0.6931471805599453,2
13969,7,18,9053.94,9.111065744122175,2.9444389791664403,1
13971,19,8,2758.26,7.922717806819661,2.1972245773362196,1
13972,71,2,190.25,5.253581472706645,1.0986122886681098,0
13973,287,1,264.7,5.582367852765768,0.6931471805599453,2
13974,49,1,413.59000000000003,6.027290080077415,0.6931471805599453,0
13975,31,6,2526.28,7.834898904574059,1.9459101490553132,1
13976,207,1,357.98,5.8832666766299955,0.6931471805599453,2
13978,15,2,196.79000000000002,5.287205861793318,1.0986122886681098,0
13979,73,1,869.87,6.769492711981713,0.6931471805599453,0
13980,60,1,200.14,5.304001183016334,0.6931471805599453,0
13982,39,4,1871.81,7.535195255760907,1.6094379124341003,1
13983,30,12,2603.43,7.864969120264265,2.5649493574615367,1
13984,27,5,920.51,6.8260136289229445,1.791759469228055,1
13985,4,15,7060.13,8.862360374336811,2.772588722239781,1
13986,17,1,320.46,5.7728731191409945,0.6931471805599453,0
13988,20,6,4147.96,8.330612979409075,1.9459101490553132,1
13989,66,2,1266.08,7.144470319606423,1.0986122886681098,0
13990,213,1,311.3,5.7439642642890325,0.6931471805599453,2
13991,12,6,855.97,6.753402912150755,1.9459101490553132,1
13992,30,1,76.8,4.354141431184346,0.6931471805599453,0
13993,43,9,3466.36,8.151148776464021,2.302585092994046,1
13994,4,6,2313.14,7.746793407219949,1.9459101490553132,1
13995,15,5,1393.69,7.240427447338227,1.791759469228055,1
13999,10,12,3901.81,8.269452085493503,2.5649493574615367,1
14000,211,1,635.66,6.456235761113554,0.6931471805599453,2
14001,46,3,2043.0800000000002,7.622703089500935,1.3862943611198906,1
14002,134,2,529.73,6.274253417348632,1.0986122886681098,0
14004,43,7,4582.64,8.430248721279204,2.0794415416798357,1
14005,10,5,2874.72,7.964058356660503,1.791759469228055,1
14006,116,3,962.19,6.870250692440862,1.3862943611198906,0
14009,198,2,695.61,6.546225713269575,1.0986122886681098,2
14012,278,1,328.8,5.7984864101254985,0.6931471805599453,2
14013,110,3,473.02,6.161249514897758,1.3862943611198906,0
14014,77,1,505.18,6.226892337255411,0.6931471805599453,0
14015,53,1,917.34,6.8225676924206855,0.6931471805599453,0
14016,162,4,4341.21,8.376138714077541,1.6094379124341003,1
14019,47,3,1421.61,7.260248491657529,1.3862943611198906,0
14020,17,2,642.8,6.467388118864708,1.0986122886681098,0
14021,155,3,631.9,6.45031243178126,1.3862943611198906,0
14022,225,1,440.0,6.089044875446846,0.6931471805599453,2
14023,7,2,584.07,6.371731498193053,1.0986122886681098,0
14024,122,2,327.7,5.795145480670174,1.0986122886681098,0
14027,61,1,104.82,4.661739537475985,0.6931471805599453,0
14029,63,2,467.66,6.149877558850261,1.0986122886681098,0
14030,18,8,2360.09,7.766878655799901,2.1972245773362196,1
14031,7,19,17286.86,9.757759800051202,2.995732273553991,1
14032,2,11,2975.59,7.998533628991687,2.4849066497880004,1
14034,22,3,651.8199999999999,6.481301440435488,1.3862943611198906,0
14035,29,5,1428.02,7.264744173633186,1.791759469228055,1
14036,285,1,626.65,6.441982686264217,0.6931471805599453,2
14037,176,2,147.20000000000002,4.998562712861987,1.0986122886681098,2
14038,78,3,1560.38,7.353325324586606,1.3862943611198906,0
14039,33,1,152.2,5.0317442573064906,0.6931471805599453,0
14040,41,12,3614.92,8.193101597373525,2.5649493574615367,1
14041,266,1,141.41,4.958710221231336,0.6931471805599453,2
14044,27,4,652.82,6.48283208421685,1.6094379124341003,0
14045,109,4,1659.75,7.415024586545351,1.6094379124341003,1
14046,284,1,154.99,5.049791902630777,0.6931471805599453,2
14047,9,5,1308.6100000000001,7.177484661947137,1.791759469228055,1
14048,305,1,409.93,6.018422883689063,0.6931471805599453,2
14049,17,4,5681.72,8.645185270331435,1.6094379124341003,1
14050,32,2,746.36,6.616546996753798,1.0986122886681098,0
14051,1,23,15610.390000000001,9.655756055028828,3.1780538303479458,1
14052,20,1,225.36,5.422126652274323,0.6931471805599453,0
14053,124,2,260.25,5.565477803279021,1.0986122886681098,0
14054,65,1,92.46,4.53753353727228,0.6931471805599453,0
14055,106,1,725.6400000000001,6.588431169193958,0.6931471805599453,0
14056,1,23,8214.65,9.013796150895738,3.1780538303479458,1
14057,24,17,6217.96,8.735357969180969,2.8903717578961645,1
14059,267,1,183.6,5.218191322068752,0.6931471805599453,2
14060,5,19,6140.42,8.722811264760628,2.995732273553991,1
14062,10,12,10464.85,9.255872854706382,2.5649493574615367,1
14064,29,5,1353.74,7.211364832983292,1.791759469228055,1
14066,267,1,152.55,5.034026246886832,0.6931471805599453,2
14067,64,2,374.7,5.928790952579924,1.0986122886681098,0
14068,320,1,265.85,5.586686702779954,0.6931471805599453,2
14071,4,8,1438.82,7.272273384756895,2.1972245773362196,1
14073,32,1,151.04,5.024143644121048,0.6931471805599453,0
14075,5,3,942.26,6.849341960431477,1.3862943611198906,0
14076,129,1,122.47,4.815998211579652,0.6931471805599453,0
14077,41,5,499.41999999999996,6.2154477458196355,1.791759469228055,0
14078,102,6,1049.37,6.956897762032364,1.9459101490553132,1
14079,125,1,375.1,5.929855065476291,0.6931471805599453,0
14080,33,1,45.599999999999994,3.8416005411316,0.6931471805599453,0
14081,302,2,934.52,6.84110252442736,1.0986122886681098,2
14082,365,1,182.25,5.2108513407667605,0.6931471805599453,2
14083,4,9,1018.43,6.926998926548841,2.302585092994046,1
14085,2,18,4448.54,8.40055599903064,2.9444389791664403,1
14087,3,1,194.42,5.275151088516197,0.6931471805599453,0
14088,10,13,50491.81,10.829586228889369,2.6390573296152584,1
14089,57,1,161.0,5.087596335232384,0.6931471805599453,0
14090,325,1,76.32000000000001,4.34795265434013,0.6931471805599453,2
14092,8,14,4076.91,8.313339881248881,2.70805020110221,1
14093,12,1,442.85,6.095486667514328,0.6931471805599453,0
14096,4,17,65164.79,11.084689916963537,2.8903717578961645,1
14098,37,1,147.35,4.999574346736831,0.6931471805599453,0
14099,16,11,3104.17,8.040823743271407,2.4849066497880004,1
14100,138,1,194.9,5.277604324950495,0.6931471805599453,0
14101,74,6,5976.79,8.695806213421232,1.9459101490553132,1
14102,5,5,1360.28,7.216180712571818,1.791759469228055,1
14104,155,2,216.20999999999998,5.380864627515602,1.0986122886681098,2
14105,239,1,1266.23,7.144588695022355,0.6931471805599453,2
14107,52,7,2703.23,7.902572492717126,2.0794415416798357,1
14108,31,2,597.91,6.395111336409363,1.0986122886681098,0
14109,73,1,144.2,4.978112102390695,0.6931471805599453,0
14110,4,12,5683.15,8.645436878735076,2.5649493574615367,1
14111,14,4,692.85,6.54225579881702,1.6094379124341003,0
14112,23,7,2915.15,7.978019532134758,2.0794415416798357,1
14113,4,4,1840.42,7.518292292095946,1.6094379124341003,1
14114,274,2,386.53,5.959793265151517,1.0986122886681098,2
14116,20,5,1382.74,7.2325452572578,1.791759469228055,1
14117,144,1,90.0,4.51085950651685,0.6931471805599453,2
14121,4,4,2780.15,7.930619790211972,1.6094379124341003,1
14124,84,1,419.58000000000004,6.041634711020558,0.6931471805599453,0
14125,11,3,2740.43,7.916234961051038,1.3862943611198906,1
14126,8,3,706.1300000000001,6.56121452452395,1.3862943611198906,0
14127,123,3,709.71,6.566264470368445,1.3862943611198906,0
14128,61,2,637.5,6.459121675472594,1.0986122886681098,0
14129,2,5,1123.8600000000001,7.025413862450224,1.791759469228055,1
14130,319,1,483.86,6.183860189473411,0.6931471805599453,2
14132,2,11,3586.0299999999997,8.185079841032296,2.4849066497880004,1
14133,130,3,605.64,6.4079355343926805,1.3862943611198906,0
14135,2,15,4690.31,8.453467140135627,2.772588722239781,1
14138,2,2,982.3800000000001,6.890995617166797,1.0986122886681098,0
14139,46,1,415.82,6.032654473932845,0.6931471805599453,0
14140,4,2,935.05,6.841668893854277,1.0986122886681098,0
14141,3,4,915.13,6.820158276001622,1.6094379124341003,0
14142,373,1,311.81,5.745595977469612,0.6931471805599453,2
14143,134,1,115.8,4.760463070394127,0.6931471805599453,2
14145,47,4,3742.2,8.227696139552007,1.6094379124341003,1
14146,9,5,4191.0,8.340933226000878,1.791759469228055,1
14147,78,2,483.4,6.182911011678937,1.0986122886681098,0
14148,234,1,157.2,5.063860055333554,0.6931471805599453,2
14149,221,1,446.62,6.103944658191983,0.6931471805599453,2
14150,36,2,658.64,6.49169423166057,1.0986122886681098,0
14152,75,2,621.29,6.433406222026163,1.0986122886681098,0
14154,239,2,1345.62,7.205353028221294,1.0986122886681098,2
14155,266,1,118.75,4.785406236291025,0.6931471805599453,2
14156,10,55,117379.63,11.673177181281428,4.02535169073515,1
14157,20,2,432.88,6.072767998172017,1.0986122886681098,0
14158,40,1,507.66,6.231779816930511,0.6931471805599453,0
14159,20,11,4693.01,8.454042506787907,2.4849066497880004,1
14161,216,3,1110.52,7.013483726944571,1.3862943611198906,2
14162,174,2,289.36,5.67112153241664,1.0986122886681098,2
14163,87,4,2445.91,7.802581283035999,1.6094379124341003,1
14164,71,2,1631.77,7.398033237980444,1.0986122886681098,0
14165,276,1,122.53999999999999,4.816564990267753,0.6931471805599453,2
14167,39,4,574.84,6.355829844330721,1.6094379124341003,0
14171,98,1,363.79,5.899321845543751,0.6931471805599453,0
14173,11,4,450.84,6.1133281348648225,1.6094379124341003,0
14174,33,1,134.46,4.908676393786758,0.6931471805599453,0
14175,60,3,3222.3,8.078160958464125,1.3862943611198906,1
14176,297,4,576.9000000000001,6.359400843323733,1.6094379124341003,2
14177,86,4,559.41,6.328668658700502,1.6094379124341003,0
14178,9,7,1620.93,7.391372077147292,2.0794415416798357,1
14179,41,2,719.78,6.580333958961338,1.0986122886681098,0
14180,11,25,4748.52,8.465798839290947,3.258096538021482,1
14184,67,1,452.89,6.1178548779353035,0.6931471805599453,0
14185,331,1,197.65,5.291544482260608,0.6931471805599453,2
14188,31,6,2054.36,7.628206294069428,1.9459101490553132,1
14189,2,15,4654.08,8.44571437538519,2.772588722239781,1
14191,2,13,4684.76,8.452283401366893,2.6390573296152584,1
14193,68,2,853.39,6.750387764017586,1.0986122886681098,0
14194,5,21,11349.52,9.337018836838048,3.091042453358316,1
14195,202,2,1012.0,6.920671504248683,1.0986122886681098,2
14196,107,1,335.52,5.818657582682612,0.6931471805599453,0
14198,18,4,701.4,6.554503042320907,1.6094379124341003,0
14199,218,1,185.39999999999998,5.2278949022514904,0.6931471805599453,2
14201,60,7,747.44,6.617991040326031,2.0794415416798357,1
14204,2,1,161.03,5.087781503272909,0.6931471805599453,0
14205,17,2,466.7,6.147827064731841,1.0986122886681098,0
14206,239,1,328.15999999999997,5.796543954737512,0.6931471805599453,2
14208,95,1,151.74,5.0287371294602385,0.6931471805599453,0
14209,11,6,2073.43,7.637441696132993,1.9459101490553132,1
14210,106,6,1905.8400000000001,7.553202700664662,1.9459101490553132,1
14211,53,9,2241.1,7.715168205670426,2.302585092994046,1
14212,90,1,1070.48,6.976796149317125,0.6931471805599453,0
14214,31,5,1004.38,6.913120858480547,1.791759469228055,1
14215,12,6,1789.72,7.490373052597007,1.9459101490553132,1
14216,3,4,1839.3,7.517683880791149,1.6094379124341003,1
14217,2,17,2004.98,7.603887998382448,2.8903717578961645,1
14218,43,1,169.48000000000002,5.1386179877903615,0.6931471805599453,0
14219,4,1,89.94,4.510199948396864,0.6931471805599453,0
14220,247,2,632.4,6.45110213410454,1.0986122886681098,2
14221,42,9,3432.8,8.141422798643111,2.302585092994046,1
14222,177,1,683.17,6.528206424753791,0.6931471805599453,2
14223,92,3,991.13,6.89985414708588,1.3862943611198906,0
14224,110,4,1050.12,6.957611541333566,1.6094379124341003,0
14226,29,5,2232.19,7.711186335546904,1.791759469228055,1
14227,26,10,3350.96,8.117300528356548,2.3978952727983707,1
14229,52,3,1547.2,7.344848244770613,1.3862943611198906,0
14231,184,3,925.71,6.831640679513165,1.3862943611198906,2
14232,43,5,2048.07,7.625141310661702,1.791759469228055,1
14233,49,4,1462.72,7.288736419398735,1.6094379124341003,1
14234,22,4,775.46,6.654745128061633,1.6094379124341003,0
14235,75,5,3144.86,8.053842581674434,1.791759469228055,1
14236,81,2,490.86,6.198194123153937,1.0986122886681098,0
14237,373,1,161.0,5.087596335232384,0.6931471805599453,2
14238,326,1,146.85,4.996198246298486,0.6931471805599453,2
14239,43,11,2380.85,7.775632775640216,2.4849066497880004,1
14240,30,2,890.34,6.792725948397371,1.0986122886681098,0
14241,184,1,213.70000000000002,5.369241704884735,0.6931471805599453,2
14242,235,2,280.55,5.640310051700627,1.0986122886681098,2
14243,9,10,2588.77,7.859324347661553,2.3978952727983707,1
14245,220,2,1693.45,7.435113483382488,1.0986122886681098,2
14246,111,3,1474.06,7.296453945912696,1.3862943611198906,0
14247,278,1,136.76999999999998,4.925585628056507,0.6931471805599453,2
14248,318,1,302.58,5.715645167198713,0.6931471805599453,2
14250,7,3,1904.05,7.552263533935522,1.3862943611198906,1
14251,2,5,2879.7000000000003,7.965788599152331,1.791759469228055,1
14256,260,2,969.0600000000001,6.8773579252545485,1.0986122886681098,2
14257,64,5,3099.7200000000003,8.039389621570026,1.791759469228055,1
14258,9,9,12669.98,9.447069618390275,2.302585092994046,1
14259,142,1,120.0,4.795790545596741,0.6931471805599453,2
14261,51,2,1163.45,7.060004151519799,1.0986122886681098,0
14262,8,8,2618.23,7.870635660430322,2.1972245773362196,1
14264,155,2,333.97,5.814040975576219,1.0986122886681098,0
14265,109,2,530.18,6.275100946851013,1.0986122886681098,0
14267,163,3,1516.24,7.3246481738226015,1.3862943611198906,0
14270,332,1,492.65000000000003,6.201826764057459,0.6931471805599453,2
14271,226,1,112.32,4.730215674962316,0.6931471805599453,2
14272,74,2,437.96,6.0844082927507195,1.0986122886681098,0
14273,51,4,559.97,6.329667428156979,1.6094379124341003,0
14276,99,3,1119.74,7.021744460399267,1.3862943611198906,0
14277,15,3,4216.2,8.346926679702795,1.3862943611198906,1
14280,197,1,134.04,4.905571030847647,0.6931471805599453,2
14282,3,15,3729.34,8.224254661298708,2.772588722239781,1
14284,31,2,595.25,6.390660042202551,1.0986122886681098,0
14285,21,4,1910.01,7.555387177088957,1.6094379124341003,1
14286,24,3,4628.75,8.440258149942116,1.3862943611198906,1
14287,8,3,176.63,5.179702735211794,1.3862943611198906,0
